archivo,tipo,glosa,inicio,fin,duracion,frames
PREGUNTAR_ORACION_2.eaf,transicion,TRANSICION,4.02,4.03,0.010000000000000675,0
PREGUNTAR_ORACION_2.eaf,glosa,QUE_1,4.03,4.47,0.4399999999999995,13
PREGUNTAR_ORACION_2.eaf,glosa,DONDE_1,4.47,5.15,0.6800000000000006,20
PREGUNTAR_ORACION_2.eaf,glosa,PREGUNTAR_1,5.15,6.71,1.5599999999999996,47
PRESENTE_ORACION_1.eaf,glosa,OYE_1,2.12,2.45,0.33000000000000007,10
PRESENTE_ORACION_1.eaf,transicion,TRANSICION,2.45,2.46,0.009999999999999787,0
PRESENTE_ORACION_1.eaf,glosa,QUÉ_1,2.46,2.93,0.4700000000000002,14
PRESENTE_ORACION_1.eaf,transicion,TRANSICION,2.93,2.95,0.020000000000000018,1
PRESENTE_ORACION_1.eaf,glosa,NO_1,2.95,3.62,0.6699999999999999,20
PRESENTE_ORACION_1.eaf,glosa,IX_1,3.62,4.0,0.3799999999999999,11
PRESENTE_ORACION_1.eaf,glosa,PRESENTE_1,4.0,5.53,1.5300000000000002,46
PUERTA_ORACION_1.eaf,glosa,YO_1,0.53,0.765,0.235,7
PUERTA_ORACION_1.eaf,glosa,CAMINAR-PERSONA_1,0.765,1.282,0.517,16
PUERTA_ORACION_1.eaf,glosa,PUERTA_1,1.282,2.095,0.8130000000000002,24
PUERTA_ORACION_1.eaf,glosa,ENTRAR-PERSONA_1,2.095,2.568,0.47299999999999986,14
PUERTA_ORACION_1.eaf,glosa,OFICINA_1,2.568,3.859,1.291,39
SUBIR-PERSONA_ORACION_1.eaf,glosa,YO_1,0.56,0.809,0.249,7
SUBIR-PERSONA_ORACION_1.eaf,transicion,TRANSICION,0.809,0.813,0.0039999999999998925,0
SUBIR-PERSONA_ORACION_1.eaf,glosa,LEER_2,0.813,1.051,0.238,7
SUBIR-PERSONA_ORACION_1.eaf,glosa,UY_1,1.051,1.53,0.4790000000000001,14
SUBIR-PERSONA_ORACION_1.eaf,glosa,SUBIR-PERSONA_1,1.53,2.912,1.382,41
SUDAR_ORACION_1.eaf,glosa,YO_1,1.069,1.427,0.3580000000000001,11
SUDAR_ORACION_1.eaf,transicion,TRANSICION,1.427,1.438,0.010999999999999899,0
SUDAR_ORACION_1.eaf,glosa,JUGAR_1,1.438,2.043,0.6050000000000002,18
SUDAR_ORACION_1.eaf,transicion,TRANSICION,2.043,2.054,0.010999999999999677,0
SUDAR_ORACION_1.eaf,glosa,MUCHO-TIEMPO_1,2.054,2.642,0.5880000000000001,18
SUDAR_ORACION_1.eaf,transicion,TRANSICION,2.642,2.653,0.01100000000000012,0
SUDAR_ORACION_1.eaf,glosa,YA_1,2.653,3.353,0.7000000000000002,21
SUDAR_ORACION_1.eaf,glosa,ATARDECER_1,3.353,4.204,0.8509999999999995,26
SUDAR_ORACION_1.eaf,glosa,YA_1,4.204,4.826,0.6219999999999999,19
SUDAR_ORACION_1.eaf,transicion,TRANSICION,4.826,4.837,0.01100000000000012,0
SUDAR_ORACION_1.eaf,glosa,SUDAR_1,4.837,6.237,1.4000000000000004,42
SUDAR_ORACION_2.eaf,glosa,MI_1,0.872,1.351,0.479,14
SUDAR_ORACION_2.eaf,glosa,AMIGO_1,1.351,1.878,0.5269999999999999,16
SUDAR_ORACION_2.eaf,transicion,TRANSICION,1.878,1.883,0.0050000000000001155,0
SUDAR_ORACION_2.eaf,glosa,YO_1,1.883,2.081,0.19799999999999995,6
SUDAR_ORACION_2.eaf,glosa,VER_1,2.081,2.46,0.379,11
SUDAR_ORACION_2.eaf,glosa,IX_1,2.46,2.677,0.21700000000000008,7
SUDAR_ORACION_2.eaf,glosa,MUCHO_1,2.677,3.402,0.7250000000000001,22
SUDAR_ORACION_2.eaf,transicion,TRANSICION,3.402,3.407,0.004999999999999893,0
SUDAR_ORACION_2.eaf,glosa,SUDAR_1,3.407,4.473,1.0659999999999998,32
SUDAR_ORACION_3.eaf,glosa,YO_1,0.898,1.076,0.17800000000000005,5
SUDAR_ORACION_3.eaf,transicion,TRANSICION,1.076,1.083,0.006999999999999895,0
SUDAR_ORACION_3.eaf,glosa,MUCHO_1,1.083,1.616,0.5330000000000001,16
SUDAR_ORACION_3.eaf,glosa,SUDAR_2,1.616,2.811,1.1949999999999998,36
TELEFONO_ORACION_1.eaf,glosa,MI_1,0.945,1.183,0.2380000000000001,7
TELEFONO_ORACION_1.eaf,transicion,TRANSICION,1.183,1.191,0.008000000000000007,0
TELEFONO_ORACION_1.eaf,glosa,PAPA_1,1.191,1.617,0.42599999999999993,13
TELEFONO_ORACION_1.eaf,glosa,IX_1,1.617,1.752,0.135,4
TELEFONO_ORACION_1.eaf,transicion,TRANSICION,1.752,1.759,0.006999999999999895,0
TELEFONO_ORACION_1.eaf,glosa,TELEFONO_1,1.759,2.314,0.5550000000000002,17
TELEFONO_ORACION_2.eaf,glosa,OCUPADO_1,0.737,1.368,0.6310000000000001,19
TELEFONO_ORACION_2.eaf,glosa,SONAR-TELEFONO_1,1.368,1.572,0.20399999999999996,6
TELEFONO_ORACION_2.eaf,glosa,TELEFONO_1,1.572,1.936,0.3639999999999999,11
TELEFONO_ORACION_2.eaf,transicion,TRANSICION,1.936,1.94,0.0040000000000000036,0
TELEFONO_ORACION_2.eaf,glosa,BUENO_2,1.94,2.412,0.472,14
VER_ORACION_1.eaf,glosa,HOY_1,0.727,0.952,0.22499999999999998,7
VER_ORACION_1.eaf,glosa,YO_1,0.952,1.191,0.2390000000000001,7
VER_ORACION_1.eaf,transicion,TRANSICION,1.191,1.196,0.004999999999999893,0
VER_ORACION_1.eaf,glosa,VER_1,1.196,2.097,0.901,27
VER_ORACION_1.eaf,transicion,TRANSICION,2.097,2.106,0.008999999999999897,0
VER_ORACION_1.eaf,glosa,CAMINAR-PERSONA_1,2.106,2.735,0.629,19
VER_ORACION_1.eaf,glosa,UNO_1,2.735,2.979,0.24400000000000022,7
VER_ORACION_1.eaf,transicion,TRANSICION,2.979,2.984,0.004999999999999893,0
VER_ORACION_1.eaf,glosa,HOMBRE_1,2.984,3.416,0.43199999999999994,13
VER_ORACION_1.eaf,glosa,YO_1,3.416,3.57,0.15399999999999991,5
VER_ORACION_1.eaf,transicion,TRANSICION,3.57,3.575,0.0050000000000003375,0
VER_ORACION_1.eaf,glosa,VER_1,3.575,4.162,0.5869999999999997,18
VER_ORACION_1.eaf,transicion,TRANSICION,4.162,4.166,0.004000000000000448,0
VER_ORACION_1.eaf,glosa,AHI_1,4.166,4.626,0.45999999999999996,14
